product_name,category,gender,portfolio_cluster,sinal_priorizacao,priority_score,td_score,commercial_score,qt_pedidos,qt_skus,qt_items_vendidos,receita_liquida,qt_reversas,qt_items_returned,qt_trocas,qt_devolucoes,qt_reversas_fisico,qt_reversas_logistico,valor_troca,valor_devolucao,td_rate,td_rate_categoria,delta_vs_categoria,ratio_vs_categoria,share_receita_portfolio,share_unidades_portfolio,share_td_portfolio,top_1_problema,top_1_pct,top_2_problema,top_2_pct,top_3_problema,top_3_pct,pct_top_3_total,principal_cor_afetada,principal_cor_pct,principal_tamanho_afetado,principal_tamanho_pct,reversas_ultimos_3m,reversas_3m_anteriores,tendencia_reversas,comentarios_amostra,resumo_pre_llm,portfolio_cluster_payload
Bermuda Kyoto Feminino,Bermuda,female,Core,Priorizar melhoria,0.7742608695652173,0.8591304347826086,0.6469565217391304,9212,15,9580,2514127.13,1627,1628.0,1069,524,1469,5,384639.52,252323.96999999997,0.169937369519833,0.13273661395199488,0.03720075556783811,1.2802599407974353,0.007167594,0.003205531449007289,0.009510012384045611,tamanho_grande,0.10018438844499078,caimento_ruim,0.09711124769514444,modelagem_ruim,0.07006760909649662,0.26736324523663185,Preto,0.48862937922556854,M,0.36693300553165337,358,429,Estável,"Apesar de ter optado pelo tamanho G, a peça marca no corpo... || Adorei a bermuda, só achei apertada no quadril
 || Pedi tamanho G, mas ficou grande vou pedir M, tenho cintura fina e quadril largo e coxa grossa, mas a modelagem é ótima  || LINDA POREM FORMA MAIOR DE COSTUME || Ficou pequeno na cintura. Vou usar o cupom para comprar outras roupas || A peça é linda, mas ficou grande, gosto de roupas mais coladas no corpo.  || Imaginei que teria outro caimento no corpo. Não vestiu bem em mim || não ficou bem em mim  || Achei o cinza muito azulado. || Fiz o provador virtual, que geralmente funciona, mas o tamanho G ficou extremamente pequeno na cintura. Vou trocar pelo GG.","Top problemas: tamanho_grande, caimento_ruim, modelagem_ruim. Top 3 concentram 26.7% das reversas com tag. Tendência: Estável.","{""cluster"":""Core"",""product_name"":""Bermuda Kyoto Feminino"",""first_sale_date"":""2025-08-05"",""skp_state"":""ativo_perene"",""num_colors"":3,""category_1"":""Woman"",""category_2"":""Woman Casual"",""category_3"":""Woman Casual Bottoms"",""category_4"":""Woman Casual Bottoms Bermudas/Shorts"",""revenue_after_discounts"":2356870.09,""qt_sold"":10218,""mc3_ratio"":0.3176001685196202,""num_products_cat4"":2,""pctl_category_relevance_company"":55.769230769230774,""viabilidade_financeira_raw"":0.074724735395334932,""pctl_revenue_company"":76.470588235294116,""pctl_revenue_cat4"":0,""pctl_volume_company"":65.196078431372555,""pctl_viabilidade_company"":63.235294117647058,""manual_classification"":null,""aging"":82.001205583447927,""is_hero"":false,""is_core"":true,""processed_at"":""2026-06-12""}"
Tech T-shirt Heavy Slim Masculino,T-shirt,male,Core,Priorizar melhoria,0.7582608695652174,0.7686956521739131,0.7426086956521739,13458,15,19898,2953526.92,1846,2109.0,1294,514,1742,6,378296.29833333334,245510.15000000005,0.1059905518142527,0.05496738950982482,0.051023162304427876,1.9282442327974851,0.008420291,0.006658002585839983,0.012319788770240904,tamanho_pequeno,0.06067172264355363,caimento_ruim,0.035211267605633804,modelagem_ruim,0.03358613217768147,0.1294691224268689,Preto,0.5102925243770314,M,0.3380281690140845,220,369,Caiu nos últimos 3 meses,"Comprei e na mesma hora vi que tinha comprado errado, mas só que na hora que enviei mensagem para o suporte para trocar o tamanho, fui recebido por bot que me informou que não era possível trocar o tamanho depois do pagamento... Só seria possível realizar a troca apos a chegada do produto.  || Comprei o modelo slim e ficou muito justo nas laterais  || Vieram duas com furos, uma inclusive está marcada com uma fita. || Não achei o modelo confortável  || Eu comprei o Kit de 4 Camisas, seriam 3 Pretas e 1 Branca

Chegou no meu endereço apenas 1 Camisa Preta. 

Entrega Errada de Produtos porque Faltaram 3 Camisas na Entrega.  || Manga muito curta  || produto ficou apertado no corpo, as medidas de referencia no site, não condiz com o produto real. estou devolvendo para comprar o modelo heavy || Tenho outras tech t shirt heavy com a qualidade e material bem superior a essas que recebi, não quero mais o produto por isso || gostei do produto....mas ficou pequena...apertada demais  || Eu já tinha comprado outras peças GG na insider mas essa ficou muito apertada. Vou precisar um número maior","Top problemas: tamanho_pequeno, caimento_ruim, modelagem_ruim. Top 3 concentram 12.9% das reversas com tag. Há concentração relevante na cor Preto. Tendência: Caiu nos últimos 3 meses.","{""cluster"":""Core"",""product_name"":""Tech T-shirt Heavy Slim Masculino"",""first_sale_date"":""2024-05-24"",""skp_state"":""ativo_perene"",""num_colors"":5,""category_1"":""Man"",""category_2"":""Man Casual"",""category_3"":""Man Casual Top"",""category_4"":""Man Casual Top T-Shirt"",""revenue_after_discounts"":4320785.07,""qt_sold"":35274.99999999733,""mc3_ratio"":0.32769391653160129,""num_products_cat4"":48,""pctl_category_relevance_company"":100,""viabilidade_financeira_raw"":0.80148430281815441,""pctl_revenue_company"":85.7843137254902,""pctl_revenue_cat4"":52.941176470588239,""pctl_volume_company"":86.274509803921575,""pctl_viabilidade_company"":95.588235294117652,""manual_classification"":null,""aging"":98.705067451350942,""is_hero"":false,""is_core"":true,""processed_at"":""2026-06-12""}"
Saia Midi Kyoto Feminino,Saia,female,Core,Priorizar melhoria,0.752,0.7860869565217392,0.7008695652173913,10244,15,10490,4153463.56,1392,1396.0,924,439,1295,7,437463.50000000006,370713.52,0.1330791229742612,0.11900075496117342,0.014078368013087775,1.1183048630042822,0.011841223,0.0035100234760006748,0.008154777204009627,tamanho_pequeno,0.09410919540229885,caimento_ruim,0.0625,modelagem_ruim,0.04310344827586207,0.1997126436781609,Preto,0.5079022988505747,M,0.33620689655172414,449,396,Estável,"ficou pequeno (mesmo eu seguindo a recomendação) e não gostei da textura do material || Ficou apertada na cintura  || Produtos ótimos! A saia ficou apertada! Comprei pela indicação do provador virtual, mas acho que. Saia tem que ser dois números a mais || A cintura ficou muito justa.  || Comprei outras peças da Insider e o tamanho M ficou ótimo, no entanto a saia está ficando pequena. || Apenas desejo a troca do M pelo G. O produto é excelente. || O provador virtual não foi muito preciso. || Ficou grande  || não veio o cinto da saia || Me arrependi da cor escolhida. ","Top problemas: tamanho_pequeno, caimento_ruim, modelagem_ruim. Top 3 concentram 20% das reversas com tag. Há concentração relevante na cor Preto. Tendência: Estável.","{""cluster"":""Core"",""product_name"":""Saia Midi Kyoto Feminino"",""first_sale_date"":""2023-07-31"",""skp_state"":""ativo_perene"",""num_colors"":7,""category_1"":""Woman"",""category_2"":""Woman Casual"",""category_3"":""Woman Casual Bottoms"",""category_4"":""Woman Casual Bottoms Skirts Midi"",""revenue_after_discounts"":4904286.94,""qt_sold"":13971.999999999982,""mc3_ratio"":0.33259555400989943,""num_products_cat4"":4,""pctl_category_relevance_company"":69.230769230769226,""viabilidade_financeira_raw"":-0.048003277192918144,""pctl_revenue_company"":87.745098039215691,""pctl_revenue_cat4"":100,""pctl_volume_company"":69.117647058823522,""pctl_viabilidade_company"":42.647058823529413,""manual_classification"":null,""aging"":49.158625903203749,""is_hero"":false,""is_core"":true,""processed_at"":""2026-06-12""}"
Tech T-shirt Gola U Masculino,T-shirt,male,Hero,Alerta em produto relevante,0.7349565217391305,0.5582608695652174,1.0,286729,42,557653,59045621.71,24643,28416.0,18297,5893,23055,279,5137711.589833336,2372349.8013333334,0.050956419135196974,0.05496738950982482,-0.004010970374627845,0.9270300006895738,0.168334778,0.18659438717466198,0.1659929434306143,tamanho_pequeno,0.0675648257111553,caimento_ruim,0.021223065373534068,modelagem_ruim,0.019234671103355923,0.10802256218804529,Preto,0.41358600819705393,G,0.3278415777299842,4255,6345,Caiu nos últimos 3 meses,"Compra fácil pelo site, produto bom mas ficou pequena. || uma manga eh mais curta que a outra e inclusive veio um bilhete da propria fabrica de voces indicando que tinha esse problema  || Tamanho grande.  || Ficou grudada em mim || MATERIAL FINO FICOU MARCANDO O PEITO || Comprei o kit para o meu pai. É a primeira compra para ele Insider, então não sabia o tamanho ao certo. || Recebi uma camiseta feminina, porém a compra foi uma masculina.  || Ficou transparente  || Comprei o tamanho de um modelo que já tenho porém esse modelo é maior  || Preciso trocar para o tamanho G ","Top problemas: tamanho_pequeno, caimento_ruim, modelagem_ruim. Top 3 concentram 10.8% das reversas com tag. Tendência: Caiu nos últimos 3 meses.","{""cluster"":""Hero"",""product_name"":""Tech T-shirt Gola U Masculino"",""first_sale_date"":""2021-06-12"",""skp_state"":""ativo_perene"",""num_colors"":30,""category_1"":""Man"",""category_2"":""Man Casual"",""category_3"":""Man Casual Top"",""category_4"":""Man Casual Top T-Shirt"",""revenue_after_discounts"":88259504.11,""qt_sold"":838202.00000000279,""mc3_ratio"":0.17116082389336099,""num_products_cat4"":48,""pctl_category_relevance_company"":100,""viabilidade_financeira_raw"":-0.15761937713228003,""pctl_revenue_company"":100,""pctl_revenue_cat4"":100,""pctl_volume_company"":100,""pctl_viabilidade_company"":23.52941176470588,""manual_classification"":null,""aging"":67.2647794567576,""is_hero"":true,""is_core"":false,""processed_at"":""2026-06-12""}"
Maxi Saia NYIN Feminino,Saia,female,Hero,Alerta em produto relevante,0.7215652173913043,0.5904347826086956,0.9182608695652175,35797,15,36828,11598761.53,3375,3376.0,1748,1582,2881,4,698124.0450000003,800872.0000000001,0.09166938199196263,0.11900075496117342,-0.027331372969210788,0.7703260539974873,0.033067227,0.012322892714409232,0.019721008481902936,caimento_ruim,0.13155555555555556,modelagem_ruim,0.07614814814814815,tecido_qualidade_ruim,0.052444444444444446,0.26014814814814813,Preto,0.5256296296296297,P,0.2912592592592593,1168,777,Aumentou nos últimos 3 meses,"A saia ficou grande. || Maior problema é que o elastico é muito forte e apertado.  A cor tb achei diferente  || Prefiro outra cor || Experimentei a saia e achei que ficou grande comprei uma azul de tamanho médio que ficou boa || Não gostei  || Não gostei da qualidade do produto. || O tamanho GG ficou grande de mais, como já comprei outras peças e ficaram pequenas não segui a tabela de medidas, mas infelizmente ficou grande, vou trocar pela mesma cor porém pela G  || A saia linda amei ! || cintura muito justa || Infelizmente nao ficou bom","Top problemas: caimento_ruim, modelagem_ruim, tecido_qualidade_ruim. Top 3 concentram 26% das reversas com tag. Há concentração relevante na cor Preto. Tendência: Aumentou nos últimos 3 meses.","{""cluster"":""Hero"",""product_name"":""Maxi Saia NYIN Feminino"",""first_sale_date"":""2024-10-29"",""skp_state"":""ativo_perene"",""num_colors"":5,""category_1"":""Woman"",""category_2"":""Woman Casual"",""category_3"":""Woman Casual Bottoms"",""category_4"":""Woman Casual Bottoms Skirts Long"",""revenue_after_discounts"":13016449.72,""qt_sold"":44170.000000000131,""mc3_ratio"":0.25062878371341318,""num_products_cat4"":1,""pctl_category_relevance_company"":71.15384615384616,""viabilidade_financeira_raw"":-0.086374800172243388,""pctl_revenue_company"":97.058823529411768,""pctl_revenue_cat4"":50,""pctl_volume_company"":89.705882352941174,""pctl_viabilidade_company"":33.333333333333329,""manual_classification"":null,""aging"":65.377790613492721,""is_hero"":true,""is_core"":false,""processed_at"":""2026-06-12""}"
Tech T-shirt Heavy Masculino,T-shirt,male,Core,Alerta em produto relevante,0.7213913043478262,0.64,0.8434782608695652,23715,20,34729,4957516.09,2179,2443.0,1468,663,2033,25,410973.154,265321.955,0.07034466872066572,0.05496738950982482,0.015377279210840901,1.279752765193486,0.014133518,0.011620553412586027,0.014270860107016847,tamanho_pequeno,0.07847636530518587,caimento_ruim,0.04405690683799908,modelagem_ruim,0.02799449288664525,0.1505277650298302,Preto,0.5020651675080312,M,0.2771913721890776,497,427,Estável,"Achei que estava comprando camisas com maior gramatura no tecido. || Acredito que me confundi e comprei errado. || Pequeno demais
 || A camiseta tem um tecido desconfortável e uma forma inadequada  || Selecionei GG na hora da compra mas chegou uma P, não sei o que deu errado! || veio a tec- t-shirt, além disso o produto veio com defeito. || Gola com costura errada, franzida bem abaixo do queixo. || Não gostei do caimento || Desisti de ter mais de 1 verde. Essa ficou com tamanho bom || Achei material mais fino do que esperava.","Top problemas: tamanho_pequeno, caimento_ruim, modelagem_ruim. Top 3 concentram 15.1% das reversas com tag. Há concentração relevante na cor Preto. Tendência: Estável.","{""cluster"":""Core"",""product_name"":""Tech T-shirt Heavy Masculino"",""first_sale_date"":""2024-05-24"",""skp_state"":""ativo_perene"",""num_colors"":5,""category_1"":""Man"",""category_2"":""Man Casual"",""category_3"":""Man Casual Top"",""category_4"":""Man Casual Top T-Shirt"",""revenue_after_discounts"":5408582.74,""qt_sold"":39251.999999998334,""mc3_ratio"":0.3550659372998633,""num_products_cat4"":48,""pctl_category_relevance_company"":100,""viabilidade_financeira_raw"":0.57001516172790223,""pctl_revenue_company"":88.725490196078425,""pctl_revenue_cat4"":58.82352941176471,""pctl_volume_company"":87.254901960784309,""pctl_viabilidade_company"":93.627450980392155,""manual_classification"":null,""aging"":100.39667351551581,""is_hero"":false,""is_core"":true,""processed_at"":""2026-06-12""}"
Calça FutureForm Masculino,Calça,male,Hero,Alerta em produto relevante,0.7196521739130435,0.5860869565217391,0.9199999999999999,31531,20,35619,12163749.37,3263,3301.0,2050,1178,2952,11,931164.6300000002,803268.27,0.09267525758724277,0.12295430155607226,-0.030279043968829494,0.7537374163764332,0.034677966,0.01191835330711802,0.019282893660770614,tamanho_pequeno,0.04995403003371131,caimento_ruim,0.048115231382163656,tecido_qualidade_ruim,0.04290530186944529,0.14097456328532026,Preto,0.4704259883542752,M,0.30033711308611705,553,763,Caiu nos últimos 3 meses,"Abaixo da expectativa || Peguei para usar a calça, cheguei a tirar a etiqueta, pq gostei do produto, mas no bolso esquerdo da calça tem uma costura com defeito. Acho que logo vai soltar :/  || Trocar pela cor bege  || Nao || Gostei do produto mas, ficou justo || A cor não era da forma que eu esperava. || Caimento ruim  || Excelente compra, estou muito satisfeito! 
Somente a calça ficou pequena! Obrigada  || Ficou muito grande preciso trocar pela GG || Produto grande e folgado","Top problemas: tamanho_pequeno, caimento_ruim, tecido_qualidade_ruim. Top 3 concentram 14.1% das reversas com tag. Tendência: Caiu nos últimos 3 meses.","{""cluster"":""Hero"",""product_name"":""Calça FutureForm Masculino"",""first_sale_date"":""2024-08-06"",""skp_state"":""ativo_perene"",""num_colors"":4,""category_1"":""Man"",""category_2"":""Man Casual"",""category_3"":""Man Casual Bottoms"",""category_4"":""Man Casual Bottoms Pants"",""revenue_after_discounts"":12655255.67,""qt_sold"":40140.000000000022,""mc3_ratio"":0.34264208241081145,""num_products_cat4"":6,""pctl_category_relevance_company"":88.461538461538453,""viabilidade_financeira_raw"":-0.00896921778254492,""pctl_revenue_company"":96.078431372549019,""pctl_revenue_cat4"":100,""pctl_volume_company"":88.235294117647058,""pctl_viabilidade_company"":48.529411764705884,""manual_classification"":null,""aging"":78.88484344735943,""is_hero"":true,""is_core"":false,""processed_at"":""2026-06-12""}"
Wingsuit Feminino,Casaco,female,Hero,Alerta em produto relevante,0.7111304347826086,0.5556521739130434,0.9443478260869564,45420,24,49210,17335360.6,2627,2629.0,1327,1250,2292,10,615279.2750000003,832320.1820000001,0.05342410079252184,0.05347464286433882,-5.054207181697662e-05,0.999054840404541,0.049421854,0.01646599192125769,0.015357384863425007,caimento_ruim,0.07460982108869432,modelagem_ruim,0.05824133993148078,cor_diferente_site,0.04073087171678721,0.17358203273696232,Off White,0.38713361248572514,M,0.4050247430529121,922,290,Aumentou nos últimos 3 meses,"Os braços ficaram muito curtos  || Também não gostei, pensei que fosse um vermelho mais escuro. Vou comprar outra cor. Já tenho preta e azul  e quero outra dela. || A peça ficou pequena, gostaria de um número maior. || Na verdade estou insatisfeita com o atendimento da Insider pós venda. Como é um presente, não quero que a pessoa passe o nervoso que eu estou passando para falar com vcs. Então vou devolver.  || Nenhuma! A peça é linda e confortável, só ficou grande demais || Ficou muito apertado na gola e no punho || A peça não caiu bem. || Não gostei do tecido || Ola! Quero o.mesmo casaco, mas tamanho M || Ficou grande
","Top problemas: caimento_ruim, modelagem_ruim, cor_diferente_site. Top 3 concentram 17.4% das reversas com tag. Tendência: Aumentou nos últimos 3 meses.","{""cluster"":""Hero"",""product_name"":""Wingsuit Feminino"",""first_sale_date"":""2022-08-29"",""skp_state"":""ativo_perene"",""num_colors"":16,""category_1"":""Woman"",""category_2"":""Woman Casual"",""category_3"":""Woman Casual Top"",""category_4"":""Woman Casual Top Jackets/Hoodies"",""revenue_after_discounts"":19476546.9,""qt_sold"":56408.0000000001,""mc3_ratio"":0.31052447281076129,""num_products_cat4"":3,""pctl_category_relevance_company"":90.384615384615387,""viabilidade_financeira_raw"":-0.11644702625089948,""pctl_revenue_company"":98.529411764705884,""pctl_revenue_cat4"":100,""pctl_volume_company"":90.686274509803923,""pctl_viabilidade_company"":30.392156862745097,""manual_classification"":null,""aging"":40.435278788561455,""is_hero"":true,""is_core"":false,""processed_at"":""2026-06-12""}"
Camiseta Polo Core Masculino,T-shirt,male,Hero,Alerta em produto relevante,0.7050434782608695,0.568695652173913,0.9095652173913044,32385,30,45678,8745218.07,2446,2550.0,1668,748,2271,31,555719.258,398465.82500000007,0.055825561539471956,0.05496738950982482,0.0008581720296471362,1.015612384675713,0.024931981,0.015284161328575673,0.01489590391849896,tamanho_grande,0.03802125919869174,tecido_grosso,0.03025347506132461,caimento_ruim,0.02616516762060507,0.09443990188062143,Preto,0.25224856909239574,M,0.2784137367130008,441,561,Estável,"Ficou grande  || Apos receber a camisa, fui desabotoa-la e o botao saiu da camisa. gostaria de reembolso pois nao agradei || Conforme tratado pelo atendimento no Whatsapp, após a lavagem, a camisa polo encolheu consideravelmente (7 cm). Todos os cuidados foram seguidos durante a lavagem. O problema é que após a compra da primeira peça, compramos mais 2 do mesmo modelo, pois gostamos muito do produto, agora, estamos com medo de lavá-las e elas tbm encolherem a tal ponto que fique impossível usar (como aconteceu com a primeira compra). Estamos encaminhando a foto comparativa entre a camisa já usada e lavada (verde) e a camisa nova, ainda não usada e não lavada. Reforçamos que todos os cuidados foram tomados na lavagem (lavagem no modo delicado, dentro da sacola protetora). || Peça ficou pequena || O botão mais superior se soltou  || A gola da polo é feia || O provador virtual indicava que ficava justo, quando sobrou tamanho || A peça apresenta um furo na costura da parte de trás da manga do braço direito. || G || Esperava que a camiseta polo fosse do mesmo padrao de tecido que as tech t-shirt.","Top problemas: tamanho_grande, tecido_grosso, caimento_ruim. Top 3 concentram 9.4% das reversas com tag. Tendência: Estável.","{""cluster"":""Hero"",""product_name"":""Camiseta Polo Core Masculino"",""first_sale_date"":""2024-07-14"",""skp_state"":""ativo_perene"",""num_colors"":7,""category_1"":""Man"",""category_2"":""Man Casual"",""category_3"":""Man Casual Top"",""category_4"":""Man Casual Top Polo Shirt"",""revenue_after_discounts"":10876138.29,""qt_sold"":58732.00000000008,""mc3_ratio"":0.29204564604396532,""num_products_cat4"":4,""pctl_category_relevance_company"":76.923076923076934,""viabilidade_financeira_raw"":0.036371721563609911,""pctl_revenue_company"":95.098039215686271,""pctl_revenue_cat4"":100,""pctl_volume_company"":91.17647058823529,""pctl_viabilidade_company"":56.372549019607845,""manual_classification"":null,""aging"":63.751679076659187,""is_hero"":true,""is_core"":false,""processed_at"":""2026-06-12""}"
Daily T-shirt Feminino,T-shirt,female,Long tail,Alerta em produto relevante,0.7024347826086956,0.6756521739130434,0.742608695652174,16961,14,24550,2411705.16,1883,2018.0,1240,612,1691,15,336207.095,243091.81999999998,0.08219959266802444,0.05496738950982482,0.027232203158199624,1.4954247127441291,0.006875596,0.008214592596360015,0.011788209453933687,tamanho_pequeno,0.07010090281465746,caimento_ruim,0.06372809346787042,modelagem_ruim,0.04938927243759957,0.18321826872012745,Off White,0.45459373340414233,M,0.35369091874668085,495,496,Estável,"não achei que fosse tão colada ao corpo. || Esperava uma modelagem diferente, mais ampla  || Ela queria a blusa de alça || Minha filha não gostou do tecido e achou que ficou transparente  || Fica transparente || Esperava a cor branca. Mas ela é quase off white, ficando muito parecida com outra da insider que comprei. Outra coisa, esperava uma qualidade melhor, pensei que fosse igual a da off white que comprei. Mas vou ficar assim mesmo || Não recebi o produto  || Manga longa e colada, muito estranho no corpo || Tamanho pequeno, gosto mais solto. || Nunca aconteceu isso com as outras peças que tenho, aparecer bolinhas depois de usar. ","Top problemas: tamanho_pequeno, caimento_ruim, modelagem_ruim. Top 3 concentram 18.3% das reversas com tag. Tendência: Estável.","{""cluster"":""Long tail"",""product_name"":""Daily T-shirt Feminino"",""first_sale_date"":""2022-08-03"",""skp_state"":""ativo_perene"",""num_colors"":13,""category_1"":""Woman"",""category_2"":""Woman Casual"",""category_3"":""Woman Casual Top"",""category_4"":""Woman Casual Top T-Shirt"",""revenue_after_discounts"":6802433.97,""qt_sold"":83831.000000000087,""mc3_ratio"":0.15763756399851678,""num_products_cat4"":30,""pctl_category_relevance_company"":98.076923076923066,""viabilidade_financeira_raw"":-0.016798966182569,""pctl_revenue_company"":91.666666666666657,""pctl_revenue_cat4"":83.333333333333343,""pctl_volume_company"":93.627450980392155,""pctl_viabilidade_company"":47.058823529411761,""manual_classification"":null,""aging"":89.492825829348163,""is_hero"":false,""is_core"":false,""processed_at"":""2026-06-12""}"
